Local time,Napięcie wyjściowe panela słonecznego (V),Napięcie baterii (V),Temperatura powietrza min. (°C),Temperatura powietrza max. (°C),Temperatura powietrza średnia (°C),Wilgotność względna powietrza min. (%),Wilgotność względna powietrza max. (%),Wilgotność względna powietrza średnia (%),Ciśnienie atmosferyczne (hPa),Punkt rosy (°C),Intensywność deszczu (l/m²),Opad deszczu (l/m²),Wilgotność gleby 15 cm (%),Wilgotność gleby 30 cm (%),Wilgotność gleby 15 cm (%),Temperatura gleby 15 cm (°C),Temperatura gleby 30 cm (°C),Temperatura gleby 15 cm (°C)
2025-11-17 12:00:00,8.9,13.3,3.62,3.9,3.8,89.62,90.5,90.2,1002.9,2.3,,0,95.3,92.2,91.2,7.1,8.3,7
2025-11-17 11:00:00,9.5,13.3,3.4,3.67,3.6,89.15,90.73,90,1003.3,2.1,,0,95.3,92,91,7.1,8.3,7
2025-11-17 10:00:00,10.2,13.2,3.42,3.77,3.6,91.31,93.33,92.4,1003.3,2.5,,0,95.3,91.8,91.1,7.1,8.2,7
2025-11-17 09:00:00,5.5,13,3.4,3.73,3.6,93.32,94.15,93.7,1003.3,2.6,Lekki deszcz,0.6,95.2,91.8,91.2,7.1,8.3,7
2025-11-17 08:00:00,3,13,3.84,3.98,3.9,94.42,94.68,94.5,1003.2,3.1,Lekki deszcz,0.2,95.2,91.8,91.1,7.1,8.4,7
2025-11-17 07:00:00,1.1,13,4.04,4.52,4.3,94.62,94.74,94.7,1002.8,3.5,Lekki deszcz,0.2,95.3,91.8,91.3,7.1,8.4,7
2025-11-17 06:00:00,0,13,4.59,4.96,4.9,94.58,94.8,94.7,1002.3,4.1,,0,95.3,91.8,91.4,7.1,8.5,7
2025-11-17 05:00:00,0,13,4.96,5.48,5.2,94.53,94.59,94.6,1002,4.4,,0,95.3,91.8,91.4,7.1,8.5,7
2025-11-17 04:00:00,0,13,5.79,7.41,6.7,94.31,94.95,94.7,1002,5.9,Lekki deszcz,0.2,95.3,91.8,91.4,7.1,8.5,7
2025-11-17 03:00:00,0,13,7.26,7.59,7.4,93.93,94.67,94.3,1002,6.6,Lekki deszcz,0.2,95.3,91.8,91.4,7.1,8.4,7
2025-11-17 02:00:00,0,13,7.35,7.66,7.6,92.4,93.55,92.8,1002.1,6.5,,0,95.3,91.8,91.4,7.1,8.4,7
2025-11-17 01:00:00,0,13.1,7.32,7.78,7.5,89.86,92.68,91.1,1002.3,6.2,,0,95.3,91.8,91.4,7.1,8.4,7
2025-11-17 00:00:00,0,13.1,7.35,7.69,7.4,90.03,90.24,90.1,1002.6,5.9,,0,95.3,91.8,91.4,7.1,8.4,7
2025-11-16 23:00:00,0,13.1,7.15,7.29,7.2,90.14,90.65,90.4,1002.9,5.7,,0,95.3,91.8,91.6,7.1,8.4,7
2025-11-16 22:00:00,0,13.1,7.14,7.29,7.2,90.37,90.99,90.6,1003.2,5.8,,0,95.3,91.8,91.7,7.1,8.4,7
2025-11-16 21:00:00,0,13.1,7.14,7.74,7.4,90.09,90.97,90.4,1003.6,6,,0,95.3,92,91.8,7.1,8.4,7
2025-11-16 20:00:00,0,13.1,7.69,7.94,7.8,90.1,90.4,90.2,1003.7,6.3,,0,95.3,91.9,91.6,7.1,8.4,7
2025-11-16 19:00:00,0,13.2,7.56,8.24,7.9,89.52,90.33,89.8,1003.9,6.4,,0,95.3,91.8,91.6,7.1,8.5,7
2025-11-16 18:00:00,0,13.2,8.27,8.93,8.6,89.96,90.46,90.2,1004.2,7.1,,0,95.3,92.1,91.7,7.1,8.5,7
2025-11-16 17:00:00,0,13.3,8.83,9,8.9,90.14,90.33,90.2,1004.4,7.4,,0,95.3,92.1,91.8,7,8.5,7
2025-11-16 16:00:00,0.2,13.3,8.83,9.06,9,90.35,90.94,90.6,1004.7,7.5,,0,95.3,92,91.8,7,8.5,7
2025-11-16 15:00:00,3.8,13.4,8.91,9.16,9.1,89.64,90.69,90.1,1005.1,7.5,,0,95.3,91.9,91.8,6.9,8.4,7
2025-11-16 14:00:00,9.5,13.5,9.03,9.3,9.2,88.71,89.48,89,1005.6,7.5,,0,95.3,91.9,91.8,6.7,8.3,7
2025-11-16 13:00:00,14.2,13.7,7.83,8.86,8.4,89.76,90.81,90.4,1006.3,6.9,,0,95.3,91.8,91.8,6.6,8.1,7
2025-11-16 12:00:00,13.3,13.6,7.02,7.66,7.2,91.23,91.65,91.5,1007.2,6,,0,95.3,91.8,91.8,6.5,7.9,7
2025-11-16 11:00:00,13.6,13.6,6.48,6.91,6.6,91.17,91.48,91.4,1008.3,5.3,,0,95.3,91.8,91.8,6.4,7.7,7
2025-11-16 10:00:00,13.1,13.5,5.09,6.37,5.6,92.36,94.07,93.3,1009.3,4.6,,0,95.3,91.8,91.6,6.4,7.6,7
2025-11-16 09:00:00,7.4,13.1,4.25,4.89,4.6,94.13,94.59,94.4,1010,3.8,Lekki deszcz,0.2,95.3,91.8,91.5,6.3,7.5,7
2025-11-16 08:00:00,4.2,13,3.62,4.18,3.9,94.46,94.63,94.6,1010.6,3.1,,0,95.3,91.8,91.4,6.4,7.4,7
2025-11-16 07:00:00,1.8,13,3.36,3.66,3.5,93.89,94.38,94.1,1011,2.6,,0,95.3,91.8,91.4,6.4,7.4,7
2025-11-16 06:00:00,0.1,13.1,3.2,3.3,3.3,92.86,93.64,93.3,1011.4,2.3,,0,95.3,91.8,91.4,6.4,7.5,7
2025-11-16 05:00:00,0,13,3.09,3.25,3.2,91.39,92.67,91.9,1011.8,2,,0,95.3,91.8,91.4,6.4,7.5,7
2025-11-16 04:00:00,0,13,3.18,3.26,3.2,89.7,91.05,90.4,1012.4,1.8,,0,95.3,91.9,91.4,6.5,7.5,7
2025-11-16 03:00:00,0,13.1,3.08,3.29,3.2,89.19,89.52,89.3,1013.1,1.6,,0,95.3,92,91.6,6.5,7.5,7
2025-11-16 02:00:00,0,13,2.8,2.92,2.9,89.14,89.5,89.3,1013.9,1.3,,0,95.3,92.2,91.7,6.6,7.6,7
2025-11-16 01:00:00,0,13.1,2.78,2.88,2.8,88.47,88.93,88.8,1014.6,1.2,,0,95.3,92.2,91.6,6.7,7.6,7
2025-11-16 00:00:00,0,13.1,2.81,3.01,2.9,86,88.18,87.1,1015.5,1,,0,95.3,92.2,91.8,6.7,7.7,7
2025-11-15 23:00:00,0,13.1,2.98,3.19,3.1,84.22,85.62,84.9,1016.5,0.8,,0,95.3,92.2,91.8,6.8,7.8,7
2025-11-15 22:00:00,0,13.1,2.99,3.32,3.1,82.55,84.02,83.4,1017.2,0.6,,0,95.4,92.2,91.8,6.9,7.9,7
2025-11-15 21:00:00,0,13.1,3.12,3.42,3.3,81.3,82.58,82,1017.9,0.5,,0,95.6,92.2,91.8,6.9,8,7
2025-11-15 20:00:00,0,13.1,3.47,3.88,3.7,80.23,80.85,80.5,1018.2,0.7,,0,95.6,92.2,91.8,7,8.1,7
2025-11-15 19:00:00,0,13.1,3.98,4.24,4.1,80.59,80.96,80.8,1018.5,1.1,,0,95.7,92.2,91.8,7.1,8.2,7
2025-11-15 18:00:00,0,13.1,4.37,4.52,4.5,80.65,81.01,80.8,1018.7,1.5,,0,95.7,92.2,91.8,7.1,8.3,7
2025-11-15 17:00:00,0,13.2,4.47,4.9,4.7,80.92,82.2,81.4,1018.7,1.8,,0,95.7,92.3,91.8,7.2,8.4,7
2025-11-15 16:00:00,0.1,13.2,4.82,5.13,5,81.36,82.42,81.9,1018.7,2.2,,0,95.7,92.5,91.8,7.2,8.5,7
2025-11-15 15:00:00,2.3,13.3,5.16,5.33,5.2,79.54,81.17,80.5,1018.6,2.2,,0,95.7,92.5,92,7.2,8.5,7
2025-11-15 14:00:00,9.4,13.6,5.4,5.68,5.5,77.82,79.89,78.7,1018.5,2.1,,0,95.7,92.5,92.2,7.1,8.5,7
2025-11-15 13:00:00,12.1,13.6,5.5,5.69,5.6,77.86,79.49,78.7,1018.6,2.2,,0,95.7,92.5,92.1,7.1,8.5,7
2025-11-15 12:00:00,10.9,13.6,5.61,5.79,5.7,77.45,78.66,78,1018.8,2.2,,0,95.8,92.5,92.2,7,8.4,7
2025-11-15 11:00:00,14.2,13.7,5.27,5.78,5.6,79.43,84,81.7,1019,2.7,,0,95.9,92.5,92.2,7,8.3,7
2025-11-15 10:00:00,11.7,13.4,4.69,5.14,4.9,85.38,88.97,87.2,1018.2,2.9,,0,95.8,92.5,92.2,7,8.2,7
2025-11-15 09:00:00,8,13.2,4.44,4.69,4.5,88.9,91.32,90.2,1017.4,3.1,,0,95.7,92.5,92.2,7,8.2,7
2025-11-15 08:00:00,4.5,13.1,4.39,4.48,4.4,91.31,92.39,91.7,1016.9,3.2,,0,95.7,92.5,92.2,7.1,8.2,7
2025-11-15 07:00:00,1.1,13.1,4.37,4.68,4.5,92.39,92.73,92.5,1015.8,3.4,Lekki deszcz,0.2,95.8,92.5,92.2,7.1,8.2,7
2025-11-15 06:00:00,0,13.1,4.7,4.89,4.8,92.53,93.27,92.9,1014.7,3.7,,0,95.9,92.5,92.2,7.1,8.3,7
2025-11-15 05:00:00,0,13.1,4.89,5.41,5.1,92.91,93.26,93.2,1013.6,4.1,,0,96.1,92.5,92.2,7.1,8.3,7
2025-11-15 04:00:00,0,13.1,5.35,6.51,5.9,87.44,92.8,91,1012.7,4.5,,0,96.1,92.5,92.2,7.1,8.3,7
2025-11-15 03:00:00,0,13.1,6.41,6.7,6.6,85.64,85.99,85.8,1011.9,4.4,,0,96.1,92.5,92.2,7.2,8.3,7
2025-11-15 02:00:00,0,13.1,6.41,6.55,6.5,84.96,85.75,85.3,1011.4,4.2,,0,96.1,92.5,92.2,7.2,8.4,7
2025-11-15 01:00:00,0,13.1,6.57,6.75,6.6,83.72,84.58,84.2,1010.7,4.2,,0,96.1,92.5,92.5,7.3,8.4,7
2025-11-15 00:00:00,0,13.1,6.71,6.99,6.8,82.43,83.59,83.1,1010.2,4.2,,0,96.1,92.7,92.4,7.3,8.5,7
2025-11-14 23:00:00,0,13.2,6.95,7.5,7.3,79.95,81.79,80.9,1009.9,4.2,,0,96.1,92.9,92.5,7.3,8.6,7
2025-11-14 22:00:00,0,13.2,7.73,8.32,8,76.69,79.45,78,1010.1,4.4,,0,96.1,92.9,92.5,7.4,8.6,7
2025-11-14 21:00:00,0,13.2,8.32,8.8,8.5,75.21,76.73,76,1010.1,4.5,Lekki deszcz,0.2,96.1,92.9,92.5,7.4,8.7,7
2025-11-14 20:00:00,0,13.2,8.99,9.4,9.2,74.04,75.84,74.8,1010.1,4.9,,0,96.1,92.9,92.5,7.4,8.8,7
2025-11-14 19:00:00,0,13.2,9.29,9.84,9.5,73.98,75.28,74.5,1009.9,5.2,,0,96.1,92.9,92.5,7.4,8.9,7
2025-11-14 18:00:00,0,13.3,9.84,10.26,10.1,72.38,73.76,72.9,1009.8,5.5,,0,96.1,92.9,92.5,7.4,8.9,7
2025-11-14 17:00:00,0,13.3,10.32,10.83,10.5,72.88,73.68,73.2,1010.2,5.9,,0,96.4,92.9,92.5,7.4,9,7
2025-11-14 16:00:00,0.1,13.3,10.77,10.95,10.8,73.9,77.55,75.8,1010.7,6.7,,0,96.5,92.9,92.7,7.3,9,7
2025-11-14 15:00:00,1.9,13.4,10.81,11.1,10.9,75.32,77.17,76.1,1011.1,6.9,,0,96.5,92.9,92.6,7.2,8.9,7
2025-11-14 14:00:00,6.1,13.5,11.11,11.43,11.3,74.97,76.41,75.6,1011.3,7.1,,0,96.5,92.9,92.9,7.1,8.8,7
2025-11-14 13:00:00,14.9,13.9,11.04,11.58,11.3,71.96,75.27,74.4,1011.5,6.9,,0,96.5,93.3,92.4,6.9,8.6,7
2025-11-14 12:00:00,14.4,13.9,10.23,12.04,11.2,71.27,73.03,72,1012.2,6.3,,0,96.5,93.3,92.5,6.8,8.3,7
2025-11-14 11:00:00,11.8,13.6,9.82,10.2,10,73.45,74.73,74,1012.9,5.6,,0,96.5,92.9,92.9,6.6,8.1,7
2025-11-14 10:00:00,12.5,13.5,8.79,9.61,9.2,74.97,77.48,76.1,1013.1,5.2,,0,96.5,92.9,92.9,6.6,7.9,7
2025-11-14 09:00:00,10.5,13.4,7.56,8.56,8.1,78.2,81.3,79.6,1013.4,4.8,,0,96.5,93.1,92.5,6.5,7.7,7
2025-11-14 08:00:00,6.8,13.3,7.18,7.47,7.3,80.65,81.14,80.9,1013.8,4.2,,0,96.5,92.9,92.5,6.5,7.7,7
2025-11-14 07:00:00,3.3,13.2,6.54,6.91,6.7,81.8,82.88,82.4,1014.1,3.9,,0,96.5,93.1,92.5,6.5,7.6,7
2025-11-14 06:00:00,0.2,13.2,6.51,6.63,6.6,81.94,82.26,82.1,1014.1,3.8,,0,96.5,93.3,92.6,6.5,7.6,7
2025-11-14 05:00:00,0,13.2,6.32,6.68,6.5,82.07,82.51,82.3,1014.1,3.7,,0,96.5,93.3,92.6,6.6,7.6,7
2025-11-14 04:00:00,0,13.2,6.16,6.36,6.3,82.13,82.62,82.3,1014.4,3.5,,0,96.5,93.3,92.7,6.6,7.6,7
2025-11-14 03:00:00,0,13.2,5.93,6.08,6,82.6,83.02,82.9,1014.7,3.3,,0,96.5,93.3,92.5,6.7,7.7,7
2025-11-14 02:00:00,0,13.2,5.93,6.45,6.2,80.94,82.77,81.7,1014.6,3.4,,0,96.5,93.3,92.7,6.8,7.8,7
2025-11-14 01:00:00,0,13.3,6.54,6.68,6.6,80.01,80.74,80.5,1014.5,3.5,,0,96.5,93.3,92.9,6.8,7.8,7
2025-11-14 00:00:00,0,13.3,6.77,7.02,6.9,79.87,80.29,80.1,1014.6,3.7,,0,96.7,93.3,92.9,6.9,8,7
2025-11-13 23:00:00,0,13.3,7.02,7.27,7.1,79.68,79.95,79.8,1014.7,3.9,,0,96.9,93.3,92.9,6.9,8,7
2025-11-13 22:00:00,0,13.3,7.19,7.62,7.5,79.4,80.04,79.7,1014.7,4.2,,0,96.9,93.3,92.9,7,8.1,7
2025-11-13 21:00:00,0,13.3,7.7,7.98,7.9,79.08,79.93,79.5,1014.4,4.5,,0,97.1,93.4,92.9,7,8.2,7
2025-11-13 20:00:00,0,13.3,7.96,8.14,8.1,79.27,80.16,79.7,1014,4.8,,0,97.3,93.7,92.9,7.1,8.2,7
2025-11-13 19:00:00,0,13.3,8.12,8.29,8.2,79.78,80.84,80.4,1013.8,5,,0,97.3,93.7,92.9,7.1,8.3,7
2025-11-13 18:00:00,0,13.3,8.27,8.83,8.5,79.97,80.86,80.5,1013.7,5.3,,0,97.3,93.7,92.9,7.1,8.4,7
2025-11-13 17:00:00,0,13.4,8.49,9.02,8.7,80.39,81.83,81.2,1013.7,5.7,,0,97.3,93.7,93.1,7.1,8.4,7
2025-11-13 16:00:00,0.3,13.4,9.3,9.85,9.6,77.28,79.75,78.4,1013.7,6,,0,97.6,93.7,93.3,7.1,8.5,7
2025-11-13 15:00:00,7.6,13.6,9.96,10.83,10.4,74.32,77.03,75.6,1013.5,6.3,,0,97.6,93.7,93,7,8.5,7
2025-11-13 14:00:00,15,13.9,10.94,11.56,11.3,70.16,73.61,71.9,1013.6,6.4,,0,97.6,93.7,92.9,6.9,8.3,7
2025-11-13 13:00:00,17.2,14,11.62,11.84,11.7,69.51,70.93,70.2,1014,6.5,,0,97.6,93.7,92.9,6.8,8.1,7
2025-11-13 12:00:00,16.1,14,11.36,11.7,11.5,70.18,71.69,70.9,1014.5,6.4,,0,97.6,93.7,92.9,6.7,7.9,7
2025-11-13 11:00:00,15.1,14,10.46,11.45,10.9,70.99,74.78,72.5,1015,6.2,,0,97.6,93.7,92.9,6.6,7.7,7
2025-11-13 10:00:00,14.7,13.9,8.99,10.17,9.8,74.65,77.7,75.8,1015.6,5.7,,0,97.6,93.7,93,6.6,7.5,7
2025-11-13 09:00:00,14.2,13.6,7.39,8.79,8.1,78.47,83.4,81,1016.3,5,,0,97.6,93.7,93.3,6.6,7.4,7
2025-11-13 08:00:00,14.2,13.7,6.01,7.08,6.6,83.79,87.54,85.3,1016.5,4.4,,0,97.8,93.7,93.3,6.7,7.5,7
2025-11-13 07:00:00,6.1,13.2,4.84,5.62,5.2,88.4,90.53,89.7,1016.4,3.6,,0,98,93.8,93.3,6.8,7.6,7
2025-11-13 06:00:00,0.5,13.1,4.53,5.04,4.8,90.44,92.03,91.3,1016.3,3.5,,0,98,93.9,93.3,6.9,7.7,7
2025-11-13 05:00:00,0,13.1,4.52,4.94,4.7,91.22,92.02,91.6,1016.5,3.4,,0,98.1,94,93.3,7,7.8,7
2025-11-13 04:00:00,0,13.2,4.96,5.72,5.4,90.02,90.97,90.3,1016.8,3.9,,0,98.4,93.9,93.3,7,7.9,7
2025-11-13 03:00:00,0,13.2,5.4,5.89,5.6,89.22,90.38,89.8,1017.1,4.1,,0,98.4,93.9,93.3,7.1,8,7
2025-11-13 02:00:00,0,13.2,5.75,6.26,6,88.17,89.51,88.8,1017.3,4.3,,0,98.4,93.8,93.6,7.2,8.1,7
2025-11-13 01:00:00,0,13.2,6.24,6.43,6.3,87.98,88.22,88.1,1017.5,4.5,,0,98.6,93.9,93.7,7.3,8.1,7
2025-11-13 00:00:00,0,13.2,6.08,6.29,6.2,88.12,88.99,88.7,1017.9,4.4,,0,98.8,93.8,93.7,7.4,8.2,7
2025-11-12 23:00:00,0,13.2,5.91,6.05,6,89.09,89.43,89.2,1018.1,4.4,,0,98.8,94.1,93.7,7.5,8.3,7
2025-11-12 22:00:00,0,13.3,6.1,6.3,6.2,89.09,90.24,89.7,1018.7,4.6,,0,98.8,94.4,93.7,7.6,8.5,7
2025-11-12 21:00:00,0,13.3,6.39,6.84,6.6,89.65,91.12,90.1,1019.2,5.1,,0,99.2,94.3,93.7,7.7,8.6,7.7
2025-11-12 20:00:00,0,13.3,6.09,6.58,6.3,92.38,93.99,93.4,1019.3,5.3,,0,99.2,94.2,93.7,7.8,8.7,8
2025-11-12 19:00:00,0,13.3,6.12,6.84,6.6,93.12,93.55,93.3,1019.6,5.6,,0,99.2,94.3,93.7,7.9,8.9,8
2025-11-12 18:00:00,0,13.3,6.91,7.2,7.1,92.86,93.13,93,1020,6,,0,99.5,94.2,93.7,8.1,9.1,8
2025-11-12 17:00:00,0,13.3,7.04,7.22,7.2,92.58,93.11,92.9,1020.2,6.1,,0,99.6,94.5,93.7,8.2,9.4,8
2025-11-12 16:00:00,0.3,13.4,7.14,8.27,7.5,89.34,92.25,91.1,1020.3,6.2,,0,99.6,94.5,93.7,8.2,9.6,8
2025-11-12 15:00:00,7.2,13.5,8.6,9.62,9.2,83.6,88.34,85.8,1020.5,6.9,,0,99.6,94.5,93.7,8.1,9.7,7
2025-11-12 14:00:00,14,13.7,9.84,10.46,10.1,81.88,83.89,83,1020.6,7.4,,0,99.7,94.5,93.7,8,9.7,7
2025-11-12 13:00:00,15.5,13.8,10.06,11.18,10.6,79.65,85.02,82.8,1020.8,7.8,,0,99.7,94.5,93.7,7.9,9.5,7
2025-11-12 12:00:00,14.3,13.7,9.61,10.09,9.8,85.4,86.54,86,1021.1,7.6,,0,99.6,94.5,93.6,7.7,9.3,7
2025-11-12 11:00:00,14.3,13.7,8.91,9.82,9.4,86.98,89.61,88.2,1021.2,7.5,,0,99.6,94.5,93.3,7.6,9.1,7
2025-11-12 10:00:00,14.1,13.6,8.31,9.23,8.6,91.37,95.19,93.1,1021.3,7.6,,0,99.5,94.5,93.3,7.6,8.9,7
2025-11-12 09:00:00,9.2,13,6.9,7.67,7.2,95.74,96.4,96.2,1021.3,6.6,,0,99.2,94.5,93.4,7.6,8.9,7
2025-11-12 08:00:00,3.8,12.9,6.8,7.05,6.9,96.18,96.34,96.3,1021.1,6.4,,0,99.2,94.6,93.3,7.5,8.8,7
2025-11-12 07:00:00,2,12.9,6.67,6.9,6.8,96.02,96.25,96.2,1020.7,6.2,,0,99.2,94.5,93.3,7.6,8.8,7
2025-11-12 06:00:00,0.3,12.9,6.53,6.71,6.6,95.99,96.15,96.1,1020.1,6,Lekki deszcz,0.2,99.2,94.6,93.6,7.6,8.8,7
2025-11-12 05:00:00,0,12.9,6.53,6.65,6.6,95.79,96.01,95.9,1019.6,6,Lekki deszcz,0.2,98.8,94.4,93.5,7.6,8.8,7
2025-11-12 04:00:00,0,12.9,6.5,6.57,6.5,95.68,95.85,95.8,1019.4,5.9,Lekki deszcz,0.2,98.8,94.3,93.3,7.6,8.8,7
2025-11-12 03:00:00,0,12.9,6.37,6.45,6.4,95.48,95.7,95.6,1019.2,5.8,Lekki deszcz,0.2,98.8,94.2,93.3,7.6,8.8,7
2025-11-12 02:00:00,0,12.9,6.33,6.5,6.4,95.46,95.61,95.5,1018.9,5.7,,0,98.8,94.1,93.3,7.6,8.9,7
2025-11-12 01:00:00,0,12.9,6.24,6.4,6.3,95.23,95.35,95.3,1018.5,5.6,,0,98.5,94.2,93.1,7.7,8.9,7
2025-11-12 00:00:00,0,12.9,6.33,6.47,6.4,95.16,95.25,95.2,1018.1,5.7,,0,98.2,94.2,92.9,7.7,8.9,7
2025-11-11 23:00:00,0,12.9,6.43,6.55,6.5,95.08,95.16,95.1,1017.8,5.8,,0,97.6,94.1,92.9,7.7,9,7
2025-11-11 22:00:00,0,12.9,6.43,6.64,6.5,95.12,95.4,95.2,1017.6,5.8,Lekki deszcz,0.2,96.9,93.7,92.5,7.7,9,7
2025-11-11 21:00:00,0,12.9,6.74,7.15,7,95.18,95.39,95.3,1017.2,6.3,Lekki deszcz,0.6,96.5,93.7,92.6,7.7,9,7
2025-11-11 20:00:00,0,12.9,7.06,7.45,7.3,95.18,95.26,95.2,1016.8,6.6,Lekki deszcz,0.6,96.1,93.7,92.5,7.7,9,7
2025-11-11 19:00:00,0,12.9,7.33,7.53,7.4,95.05,95.25,95.2,1016.5,6.7,Lekki deszcz,0.2,96.1,93.3,92.5,7.7,9.1,7
2025-11-11 18:00:00,0,12.9,7.36,7.42,7.4,94.4,95.02,94.7,1016.4,6.6,Lekki deszcz,1,96.1,93.3,92.5,7.7,9.1,7
2025-11-11 17:00:00,0,13,7.45,7.65,7.5,93.25,94.27,93.8,1016.4,6.6,Lekki deszcz,0.4,96.1,93.3,92.5,7.8,9.1,7
2025-11-11 16:00:00,0.1,13,7.63,7.97,7.8,91.37,92.9,92,1016.1,6.6,Lekki deszcz,0.4,96.1,93.3,92.5,7.7,9.2,7
2025-11-11 15:00:00,1.4,13.1,8,8.28,8.1,90.87,91.45,91.1,1015.6,6.8,,0,96.1,93.3,92.5,7.6,9.2,7
2025-11-11 14:00:00,2.6,13.2,8.22,8.29,8.3,90.9,91.38,91.2,1015.4,6.9,,0,96.1,93.3,92.5,7.5,9.1,7
2025-11-11 13:00:00,9.4,13.5,8.42,8.66,8.5,90.48,91.4,90.7,1015.4,7.1,,0,96.1,93.3,92.5,7.4,9,7
2025-11-11 12:00:00,11.8,13.5,7.93,8.18,8,91.14,92.07,91.6,1015.5,6.7,,0,96.1,93.3,92.5,7.3,8.8,7
2025-11-11 11:00:00,12.6,13.4,7.22,8.15,7.6,92.5,94.88,94.2,1015.8,6.7,,0,96.1,93.3,92.5,7.2,8.6,7
2025-11-11 10:00:00,9.7,13.2,7.19,7.33,7.2,94.47,94.97,94.8,1016.2,6.5,,0,96.1,93.3,92.5,7.2,8.5,7
2025-11-11 09:00:00,9.8,13.1,6.55,7.01,6.7,95.16,95.8,95.5,1016.3,6.1,,0,96.1,93.3,92.5,7.1,8.4,7
2025-11-11 08:00:00,4.8,12.9,6.09,6.45,6.3,95.57,95.8,95.7,1016.2,5.6,,0,96.1,93.1,92.5,7.1,8.4,7
2025-11-11 07:00:00,1.6,12.9,5.88,6.03,5.9,95.29,95.59,95.4,1016,5.3,,0,96.1,92.9,92.5,7.1,8.4,7
2025-11-11 06:00:00,0.2,12.9,5.76,5.96,5.9,95.24,95.37,95.3,1015.8,5.2,,0,96.1,92.9,92.5,7.2,8.4,7
2025-11-11 05:00:00,0,12.9,5.72,5.84,5.8,95.07,95.45,95.3,1015.8,5.1,Lekki deszcz,0.2,96.1,92.9,92.4,7.2,8.4,7
2025-11-11 04:00:00,0,12.9,5.66,5.78,5.7,94.26,95.07,94.7,1015.8,4.9,Lekki deszcz,0.2,96.1,93,92.5,7.2,8.4,7
2025-11-11 03:00:00,0,12.9,5.5,5.65,5.6,94.24,94.49,94.4,1015.6,4.7,,0,96.1,93.1,92.5,7.2,8.4,7
2025-11-11 02:00:00,0,12.9,5.44,5.58,5.5,94.44,94.75,94.6,1015.5,4.7,,0,96.1,93.1,92.5,7.3,8.4,7
2025-11-11 01:00:00,0,12.9,5.5,5.66,5.6,93.64,94.52,94.1,1015.3,4.7,,0,96.1,93.3,92.5,7.3,8.5,7
2025-11-11 00:00:00,0,12.9,5.52,5.76,5.7,93.72,93.94,93.8,1015.3,4.7,,0,96.1,93.3,92.5,7.3,8.5,7
2025-11-10 23:00:00,0,12.9,5.62,5.84,5.8,93.89,94.13,94,1015.4,4.9,,0,96.1,93.3,92.5,7.3,8.5,7
2025-11-10 22:00:00,0,12.9,5.79,6.01,5.9,93.94,94.41,94.1,1015.5,5,,0,96.1,93.3,92.5,7.3,8.6,7
2025-11-10 21:00:00,0,12.9,5.82,5.98,5.9,94.51,95.06,94.9,1015.5,5.1,,0,96.1,93.3,92.5,7.4,8.6,7
2025-11-10 20:00:00,0,12.9,5.86,6.22,6.1,94.27,94.83,94.5,1015.5,5.2,,0,96.1,93.3,92.5,7.4,8.6,7
2025-11-10 19:00:00,0,12.9,6.12,6.22,6.2,94.19,94.34,94.3,1015.5,5.3,,0,96.1,93.3,92.5,7.4,8.6,7
2025-11-10 18:00:00,0,12.9,6.14,6.29,6.2,94.37,94.57,94.5,1015.4,5.4,,0,96.1,93.3,92.5,7.4,8.7,7
2025-11-10 17:00:00,0,12.9,6.19,6.32,6.3,94.51,94.84,94.6,1015.2,5.5,,0,96.1,93.3,92.5,7.4,8.7,7
2025-11-10 16:00:00,0.1,12.9,6.27,6.37,6.3,94.46,94.83,94.6,1015,5.5,,0,96.1,93.3,92.5,7.4,8.7,7
2025-11-10 15:00:00,1.1,12.9,6.16,6.33,6.2,94.79,95.5,95.1,1014.8,5.5,,0,96.1,93.3,92.5,7.4,8.7,7
2025-11-10 14:00:00,2.2,12.9,6.1,6.3,6.2,95.66,96.04,95.8,1014.7,5.6,,0,96.1,93.3,92.5,7.4,8.7,7
2025-11-10 13:00:00,2.2,13,6.19,6.44,6.4,95.9,96.07,96,1014.8,5.8,,0,96.1,93.3,92.6,7.3,8.7,7
2025-11-10 12:00:00,3.3,13,6.16,6.24,6.2,95.85,96.11,95.9,1015,5.6,,0,96.1,93.3,92.6,7.3,8.7,7
2025-11-10 11:00:00,4.1,13,6.16,6.22,6.2,94.82,95.74,95.3,1015.3,5.5,,0,96.1,93.3,92.7,7.3,8.6,7
2025-11-10 10:00:00,6.3,12.9,6.14,6.43,6.2,93.78,94.64,94.2,1015.5,5.4,,0,96.1,93.3,92.6,7.3,8.6,7
2025-11-10 09:00:00,5.9,13,6.01,6.17,6.1,93.52,94.08,93.9,1015.7,5.2,,0,96.1,93.3,92.5,7.2,8.5,7
2025-11-10 08:00:00,6.6,13,5.63,5.95,5.8,93.54,94.07,93.8,1015.9,4.9,,0,96.1,93.3,92.7,7.2,8.5,7
2025-11-10 07:00:00,3.9,13,5.57,5.71,5.6,94.31,95.22,94.8,1015.8,4.9,,0,96.1,93.3,92.5,7.3,8.5,7
2025-11-10 06:00:00,0.4,12.9,5.54,5.82,5.7,95.15,95.68,95.4,1015.6,5,,0,96.1,93.3,92.5,7.3,8.6,7
2025-11-10 05:00:00,0,13,5.81,6.01,5.9,95.76,96.03,95.9,1015.7,5.3,,0,96.1,93.5,92.7,7.3,8.6,7
